time,filename,pathname,exception name,exception data,error report filename
Fri Jan 13 17:27:14 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-27-14-99650.html
Fri Jan 13 17:28:36 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.ImportError,cannot import name Framework,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-28-36-97430.html
Fri Jan 13 17:28:36 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.ImportError,cannot import name Framework,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-28-36-79669.html
Fri Jan 13 17:29:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.SyntaxError,"invalid syntax (Component.py, line 10)",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-05-44382.html
Fri Jan 13 17:29:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.SyntaxError,"invalid syntax (Component.py, line 10)",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-05-65967.html
Fri Jan 13 17:29:18 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.NameError,global name 'checkLocation' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-18-99112.html
Fri Jan 13 17:29:19 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-19-15803.html
Fri Jan 13 17:29:41 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.NameError,global name 'name' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-41-12648.html
Fri Jan 13 17:29:41 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-29-41-73262.html
Fri Jan 13 17:30:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-30-05-56956.html
Fri Jan 13 17:30:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-30-05-25671.html
Fri Jan 13 17:35:17 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-35-17-25850.html
Fri Jan 13 17:35:17 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-35-17-22118.html
Fri Jan 13 17:35:25 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-35-25-70712.html
Fri Jan 13 17:35:26 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-35-26-42752.html
Fri Jan 13 17:37:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-37-44-82992.html
Fri Jan 13 17:38:11 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-38-11-37805.html
Fri Jan 13 17:38:55 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.IndexError,list index out of range,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-38-55-83954.html
Fri Jan 13 17:38:55 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-38-55-21343.html
Fri Jan 13 17:39:53 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-39-53-74123.html
Fri Jan 13 17:40:28 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-40-28-47619.html
Fri Jan 13 17:41:06 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-41-06-41557.html
Fri Jan 13 17:42:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-42-23-72497.html
Fri Jan 13 17:42:52 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.UnboundLocalError,local variable 'db' referenced before assignment,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-42-52-41983.html
Fri Jan 13 17:42:52 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-42-52-27907.html
Fri Jan 13 17:44:59 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.UnboundLocalError,local variable 'db' referenced before assignment,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-44-59-73555.html
Fri Jan 13 17:45:00 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-45-00-21992.html
Fri Jan 13 17:46:33 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-46-33-75223.html
Fri Jan 13 17:46:34 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-46-34-44861.html
Fri Jan 13 17:47:52 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-47-52-56129.html
Fri Jan 13 17:47:52 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-47-52-52399.html
Fri Jan 13 17:48:07 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-48-07-10247.html
Fri Jan 13 17:48:07 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-48-07-37244.html
Fri Jan 13 17:49:04 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-49-04-20989.html
Fri Jan 13 17:49:51 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'str' object has no attribute 'serialize',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-49-51-34828.html
Fri Jan 13 17:49:51 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-49-51-52727.html
Fri Jan 13 17:50:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-50-30-92842.html
Fri Jan 13 17:52:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-52-23-60751.html
Fri Jan 13 17:53:58 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-53-58-38641.html
Fri Jan 13 17:54:13 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-54-13-61935.html
Fri Jan 13 17:54:29 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-54-29-64316.html
Fri Jan 13 17:56:03 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-56-03-83597.html
Fri Jan 13 17:56:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-56-44-15798.html
Fri Jan 13 17:57:14 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-57-14-12847.html
Fri Jan 13 18:00:13 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-00-13-62363.html
Fri Jan 13 18:21:07 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-21-07-64487.html
Fri Jan 13 18:21:22 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-21-22-93304.html
Fri Jan 13 18:21:29 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-21-29-10686.html
Fri Jan 13 18:21:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-21-49-94700.html
Fri Jan 13 18:24:29 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-24-29-91123.html
Fri Jan 13 18:24:46 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-24-46-10308.html
Fri Jan 13 18:24:46 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-24-46-42359.html
Fri Jan 13 18:24:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.UnboundLocalError,local variable 'db' referenced before assignment,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-24-49-32335.html
Fri Jan 13 18:24:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-24-49-51096.html
Fri Jan 13 18:36:10 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-10-21677.html
Fri Jan 13 18:36:10 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-10-95451.html
Fri Jan 13 18:36:13 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-13-24839.html
Fri Jan 13 18:36:13 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-13-43776.html
Fri Jan 13 18:36:58 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'applyStylesheet',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-58-89273.html
Fri Jan 13 18:36:59 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-36-59-34690.html
Fri Jan 13 18:37:15 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-37-15-54559.html
Fri Jan 13 18:37:15 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-18-37-15-42548.html
Thu Jan 19 14:02:02 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-19-14-02-02-94593.html
Thu Jan 19 14:02:02 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-19-14-02-02-93219.html
Thu Feb  9 00:37:25 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-37-25-76268.html
Thu Feb  9 00:37:25 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-37-25-69633.html
Thu Feb  9 00:45:03 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'books',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-03-56123.html
Thu Feb  9 00:45:04 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-04-85973.html
Thu Feb  9 00:45:15 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.TypeError,"xmlParseDoc() argument 1 must be string without null bytes or None, not str",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-15-70286.html
Thu Feb  9 00:45:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-16-95668.html
Thu Feb  9 00:45:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.TypeError,"xmlParseDoc() argument 1 must be string without null bytes or None, not str",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-30-65784.html
Thu Feb  9 00:45:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-30-52898.html
Thu Feb  9 00:45:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.TypeError,"xmlParseDoc() argument 1 must be string without null bytes or None, not str",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-39-32299.html
Thu Feb  9 00:45:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-45-39-41490.html
Thu Feb  9 00:46:25 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-46-25-85632.html
Thu Feb  9 00:46:25 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-46-25-44769.html
Thu Feb  9 00:46:48 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-46-48-57224.html
Thu Feb  9 00:46:48 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-46-48-69526.html
Thu Feb  9 00:47:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-47-49-98286.html
Thu Feb  9 00:47:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-47-49-97550.html
Thu Feb  9 00:48:40 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-48-40-65522.html
Thu Feb  9 00:48:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-48-39-23773.html
Thu Feb  9 00:49:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'site',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-05-74371.html
Thu Feb  9 00:49:05 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-05-58071.html
Thu Feb  9 00:49:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-16-22592.html
Thu Feb  9 00:49:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-16-70368.html
Thu Feb  9 00:49:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-23-16799.html
Thu Feb  9 00:49:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-23-16413.html
Thu Feb  9 00:49:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-30-58860.html
Thu Feb  9 00:49:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-30-14142.html
Thu Feb  9 00:49:55 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-55-35330.html
Thu Feb  9 00:49:55 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-49-55-92903.html
Thu Feb  9 00:51:08 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-51-08-20976.html
Thu Feb  9 00:51:08 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-00-51-08-67051.html
Thu Feb  9 01:04:22 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-04-22-87776.html
Thu Feb  9 01:04:22 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-04-22-21355.html
Thu Feb  9 01:04:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-04-44-37680.html
Thu Feb  9 01:04:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-04-44-81100.html
Thu Feb  9 01:05:11 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-05-11-52004.html
Thu Feb  9 01:05:11 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-05-11-50078.html
Thu Feb  9 01:05:24 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-05-24-28377.html
Thu Feb  9 01:05:24 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-05-24-34772.html
Thu Feb  9 01:06:34 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-06-34-97028.html
Thu Feb  9 01:06:34 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-06-34-38459.html
Thu Feb  9 01:07:12 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-07-12-20189.html
Thu Feb  9 01:07:12 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-02-09-01-07-12-61873.html
